SRR11834726bin.19.gz	42
SRR11834726bin.1.gz	52
SRR11834726bin.20.gz	104
SRR11834726bin.22.gz	28
SRR11834726bin.25.gz	144
SRR11834726bin.26.gz	55
SRR11834726bin.27.gz	71
SRR11834726bin.28.gz	54
SRR11834726bin.29.gz	80
SRR11834726bin.2.gz	57
SRR11834726bin.32.gz	38
SRR11834726bin.34.gz	47
SRR11834726bin.3.gz	26
SRR11834726bin.4.gz	76
SRR11834726bin.6.gz	47
SRR11834726bin.8.gz	62
SRR11834726bin.9.gz	42
SRR11834729bin.11.gz	147
SRR11834729bin.13.gz	139
SRR11834729bin.14.gz	98
SRR11834729bin.15.gz	32
SRR11834729bin.17.gz	39
SRR11834729bin.18.gz	80
SRR11834729bin.19.gz	81
SRR11834729bin.20.gz	52
SRR11834729bin.21.gz	44
SRR11834729bin.22.gz	166
SRR11834729bin.24.gz	73
SRR11834729bin.26.gz	84
SRR11834729bin.27.gz	151
SRR11834729bin.32.gz	111
SRR11834729bin.33.gz	98
SRR11834729bin.36.gz	120
SRR11834729bin.37.gz	134
SRR11834729bin.38.gz	186
SRR11834729bin.39.gz	59
SRR11834729bin.3.gz	7
SRR11834729bin.42.gz	81
SRR11834729bin.4.gz	116
SRR11834729bin.5.gz	79
SRR11834729bin.7.gz	81
SRR11834729bin.8.gz	59
SRR11835076bin.11.gz	77
SRR11835076bin.12.gz	66
SRR11835076bin.13.gz	100
SRR11835076bin.17.gz	29
SRR11835076bin.18.gz	46
SRR11835076bin.19.gz	55
SRR11835076bin.1.gz	55
SRR11835076bin.20.gz	69
SRR11835076bin.22.gz	95
SRR11835076bin.23.gz	108
SRR11835076bin.3.gz	31
SRR11835076bin.9.gz	58
SRR11835574bin.10.gz	120
SRR11835574bin.11.gz	58
SRR11835574bin.13.gz	101
SRR11835574bin.14.gz	190
SRR11835574bin.15.gz	232
SRR11835574bin.16.gz	77
SRR11835574bin.17.gz	55
SRR11835574bin.18.gz	48
SRR11835574bin.1.gz	57
SRR11835574bin.20.gz	139
SRR11835574bin.21.gz	57
SRR11835574bin.22.gz	95
SRR11835574bin.23.gz	55
SRR11835574bin.24.gz	116
SRR11835574bin.25.gz	61
SRR11835574bin.26.gz	186
SRR11835574bin.28.gz	34
SRR11835574bin.29.gz	59
SRR11835574bin.2.gz	58
SRR11835574bin.32.gz	69
SRR11835574bin.33.gz	122
SRR11835574bin.35.gz	68
SRR11835574bin.3.gz	43
SRR11835574bin.4.gz	131
SRR11835574bin.5.gz	34
SRR11835574bin.7.gz	107
SRR11835574bin.9.gz	136
SRR11835592bin.10.gz	31
SRR11835592bin.11.gz	62
SRR11835592bin.15.gz	124
SRR11835592bin.18.gz	147
SRR11835592bin.19.gz	66
SRR11835592bin.20.gz	75
SRR11835592bin.25.gz	124
SRR11835592bin.2.gz	92
SRR11835592bin.3.gz	31
SRR11835592bin.5.gz	69
SRR11835592bin.6.gz	99
SRR11835592bin.7.gz	43
SRR11835592bin.9.gz	64
SRR11835595bin.11.gz	297
SRR11835595bin.13.gz	78
SRR11835595bin.14.gz	132
SRR11835595bin.15.gz	102
SRR11835595bin.16.gz	86
SRR11835595bin.17.gz	67
SRR11835595bin.18.gz	77
SRR11835595bin.19.gz	51
SRR11835595bin.1.gz	33
SRR11835595bin.20.gz	92
SRR11835595bin.21.gz	203
SRR11835595bin.22.gz	76
SRR11835595bin.23.gz	130
SRR11835595bin.24.gz	84
SRR11835595bin.25.gz	57
SRR11835595bin.26.gz	109
SRR11835595bin.28.gz	117
SRR11835595bin.29.gz	100
SRR11835595bin.2.gz	60
SRR11835595bin.30.gz	78
SRR11835595bin.31.gz	15
SRR11835595bin.32.gz	117
SRR11835595bin.33.gz	71
SRR11835595bin.34.gz	109
SRR11835595bin.4.gz	47
SRR11835595bin.5.gz	77
SRR11835595bin.6.gz	124
SRR11835595bin.7.gz	58
SRR11835595bin.8.gz	142
SRR11835595bin.9.gz	240
SRR1183559bin.10.gz	135
SRR1183559bin.11.gz	55
SRR1183559bin.12.gz	70
SRR1183559bin.14.gz	47
SRR1183559bin.15.gz	83
SRR1183559bin.17.gz	96
SRR1183559bin.18.gz	49
SRR1183559bin.1.gz	84
SRR1183559bin.20.gz	70
SRR1183559bin.21.gz	93
SRR1183559bin.22.gz	90
SRR1183559bin.23.gz	90
SRR1183559bin.24.gz	72
SRR1183559bin.25.gz	98
SRR1183559bin.26.gz	82
SRR1183559bin.27.gz	54
SRR1183559bin.29.gz	111
SRR1183559bin.2.gz	97
SRR1183559bin.30.gz	46
SRR1183559bin.32.gz	112
SRR1183559bin.33.gz	51
SRR1183559bin.3.gz	43
SRR1183559bin.5.gz	50
SRR1183559bin.6.gz	71
SRR1183559bin.7.gz	88
SRR1183559bin.8.gz	110
SRR1183559bin.9.gz	92
SRR11835640bin.10.gz	145
SRR11835640bin.11.gz	34
SRR11835640bin.12.gz	301
SRR11835640bin.13.gz	102
SRR11835640bin.14.gz	59
SRR11835640bin.15.gz	69
SRR11835640bin.17.gz	98
SRR11835640bin.18.gz	72
SRR11835640bin.20.gz	59
SRR11835640bin.21.gz	177
SRR11835640bin.22.gz	61
SRR11835640bin.24.gz	91
SRR11835640bin.25.gz	316
SRR11835640bin.26.gz	86
SRR11835640bin.27.gz	51
SRR11835640bin.2.gz	148
SRR11835640bin.30.gz	54
SRR11835640bin.32.gz	62
SRR11835640bin.33.gz	82
SRR11835640bin.35.gz	130
SRR11835640bin.36.gz	56
SRR11835640bin.3.gz	36
SRR11835640bin.4.gz	119
SRR11835640bin.5.gz	87
SRR11835640bin.6.gz	126
SRR11835640bin.7.gz	89
SRR11835640bin.8.gz	72
SRR11835640bin.9.gz	76
SRR11835809bin.12.gz	110
SRR11835809bin.13.gz	78
SRR11835809bin.15.gz	92
SRR11835809bin.16.gz	72
SRR11835809bin.17.gz	149
SRR11835809bin.18.gz	150
SRR11835809bin.20.gz	30
SRR11835809bin.21.gz	115
SRR11835809bin.22.gz	92
SRR11835809bin.23.gz	141
SRR11835809bin.24.gz	47
SRR11835809bin.25.gz	76
SRR11835809bin.26.gz	39
SRR11835809bin.27.gz	37
SRR11835809bin.28.gz	50
SRR11835809bin.29.gz	91
SRR11835809bin.30.gz	53
SRR11835809bin.31.gz	73
SRR11835809bin.32.gz	55
SRR11835809bin.33.gz	86
SRR11835809bin.34.gz	65
SRR11835809bin.35.gz	83
SRR11835809bin.36.gz	49
SRR11835809bin.37.gz	54
SRR11835809bin.38.gz	204
SRR11835809bin.39.gz	57
SRR11835809bin.3.gz	82
SRR11835809bin.40.gz	91
SRR11835809bin.42.gz	168
SRR11835809bin.43.gz	84
SRR11835809bin.44.gz	79
SRR11835809bin.46.gz	36
SRR11835809bin.47.gz	44
SRR11835809bin.48.gz	86
SRR11835809bin.49.gz	51
SRR11835809bin.4.gz	82
SRR11835809bin.51.gz	123
SRR11835809bin.52.gz	92
SRR11835809bin.54.gz	31
SRR11835809bin.55.gz	189
SRR11835809bin.56.gz	46
SRR11835809bin.57.gz	58
SRR11835809bin.58.gz	89
SRR11835809bin.59.gz	41
SRR11835809bin.5.gz	65
SRR11835809bin.61.gz	156
SRR11835809bin.6.gz	230
SRR11835809bin.7.gz	71
SRR11835809bin.8.gz	68
SRR11835809bin.9.gz	81
SRR11835973bin.1.gz	72
SRR11835973bin.2.gz	86
SRR11835973bin.4.gz	88
SRR11835973bin.5.gz	86
SRR11835973bin.7.gz	72
SRR11836023bin.14.gz	49
SRR11836023bin.15.gz	110
SRR11836023bin.17.gz	56
SRR11836023bin.21.gz	77
SRR11836023bin.2.gz	33
SRR11836023bin.4.gz	128
SRR11836023bin.5.gz	115
SRR11836023bin.7.gz	67
SRR11836023bin.8.gz	56
SRR11836023bin.9.gz	80
SRR11836025bin.10.gz	26
SRR11836025bin.15.gz	75
SRR11836025bin.1.gz	120
SRR11836025bin.3.gz	205
SRR11836025bin.4.gz	50
SRR11836025bin.5.gz	108
SRR11836025bin.8.gz	48
SRR11836025bin.9.gz	29
SRR11836028bin.10.gz	73
SRR11836028bin.12.gz	57
SRR11836028bin.13.gz	19
SRR11836028bin.15.gz	80
SRR11836028bin.19.gz	116
SRR11836028bin.20.gz	78
SRR11836028bin.21.gz	100
SRR11836028bin.23.gz	51
SRR11836028bin.24.gz	104
SRR11836028bin.25.gz	44
SRR11836028bin.2.gz	42
SRR11836028bin.3.gz	27
SRR11836028bin.4.gz	112
SRR11836028bin.5.gz	85
SRR11836028bin.6.gz	179
SRR11836028bin.7.gz	152
SRR11836028bin.8.gz	141
SRR11836028bin.9.gz	56
SRR11836029bin.12.gz	64
SRR11836029bin.13.gz	72
SRR11836029bin.14.gz	70
SRR11836029bin.15.gz	132
SRR11836029bin.16.gz	82
SRR11836029bin.17.gz	59
SRR11836029bin.18.gz	57
SRR11836029bin.19.gz	60
SRR11836029bin.1.gz	85
SRR11836029bin.20.gz	32
SRR11836029bin.21.gz	76
SRR11836029bin.22.gz	89
SRR11836029bin.23.gz	83
SRR11836029bin.24.gz	117
SRR11836029bin.25.gz	92
SRR11836029bin.26.gz	61
SRR11836029bin.27.gz	58
SRR11836029bin.28.gz	62
SRR11836029bin.29.gz	148
SRR11836029bin.2.gz	64
SRR11836029bin.30.gz	82
SRR11836029bin.32.gz	77
SRR11836029bin.33.gz	71
SRR11836029bin.34.gz	124
SRR11836029bin.35.gz	79
SRR11836029bin.36.gz	85
SRR11836029bin.37.gz	48
SRR11836029bin.38.gz	99
SRR11836029bin.39.gz	99
SRR11836029bin.3.gz	83
SRR11836029bin.40.gz	63
SRR11836029bin.41.gz	29
SRR11836029bin.42.gz	82
SRR11836029bin.43.gz	63
SRR11836029bin.44.gz	67
SRR11836029bin.45.gz	114
SRR11836029bin.5.gz	48
SRR11836029bin.6.gz	191
SRR11836029bin.9.gz	153
SRR11836037bin.13.gz	88
SRR11836037bin.14.gz	107
SRR11836037bin.15.gz	44
SRR11836037bin.17.gz	62
SRR11836037bin.20.gz	61
SRR11836037bin.21.gz	192
SRR11836037bin.23.gz	53
SRR11836037bin.26.gz	184
SRR11836037bin.30.gz	370
SRR11836037bin.31.gz	108
SRR11836037bin.32.gz	93
SRR11836037bin.34.gz	60
SRR11836037bin.36.gz	88
SRR11836037bin.37.gz	147
SRR11836037bin.38.gz	130
SRR11836037bin.39.gz	42
SRR11836037bin.40.gz	117
SRR11836037bin.41.gz	68
SRR11836037bin.42.gz	269
SRR11836037bin.45.gz	62
SRR11836037bin.46.gz	56
SRR11836037bin.47.gz	41
SRR11836037bin.4.gz	175
SRR11836037bin.5.gz	159
SRR11836037bin.6.gz	116
SRR11836037bin.7.gz	53
SRR11836037bin.9.gz	23
SRR11836410bin.10.gz	77
SRR11836410bin.11.gz	38
SRR11836410bin.12.gz	77
SRR11836410bin.13.gz	56
SRR11836410bin.14.gz	193
SRR11836410bin.15.gz	53
SRR11836410bin.16.gz	55
SRR11836410bin.18.gz	104
SRR11836410bin.19.gz	236
SRR11836410bin.1.gz	92
SRR11836410bin.20.gz	45
SRR11836410bin.23.gz	85
SRR11836410bin.24.gz	187
SRR11836410bin.25.gz	146
SRR11836410bin.26.gz	279
SRR11836410bin.27.gz	113
SRR11836410bin.28.gz	257
SRR11836410bin.2.gz	151
SRR11836410bin.30.gz	89
SRR11836410bin.31.gz	82
SRR11836410bin.32.gz	201
SRR11836410bin.33.gz	45
SRR11836410bin.34.gz	25
SRR11836410bin.35.gz	64
SRR11836410bin.36.gz	144
SRR11836410bin.38.gz	66
SRR11836410bin.39.gz	61
SRR11836410bin.3.gz	108
SRR11836410bin.40.gz	101
SRR11836410bin.41.gz	71
SRR11836410bin.42.gz	45
SRR11836410bin.43.gz	88
SRR11836410bin.44.gz	60
SRR11836410bin.45.gz	247
SRR11836410bin.46.gz	106
SRR11836410bin.47.gz	207
SRR11836410bin.48.gz	79
SRR11836410bin.49.gz	120
SRR11836410bin.4.gz	75
SRR11836410bin.50.gz	59
SRR11836410bin.53.gz	83
SRR11836410bin.55.gz	180
SRR11836410bin.57.gz	168
SRR11836410bin.58.gz	126
SRR11836410bin.5.gz	54
SRR11836410bin.61.gz	98
SRR11836410bin.63.gz	36
SRR11836410bin.64.gz	50
SRR11836410bin.65.gz	83
SRR11836410bin.66.gz	80
SRR11836410bin.67.gz	82
SRR11836410bin.68.gz	85
SRR11836410bin.69.gz	70
SRR11836410bin.6.gz	99
SRR11836410bin.72.gz	85
SRR11836410bin.74.gz	94
SRR11836410bin.76.gz	166
SRR11836410bin.77.gz	223
SRR11836410bin.78.gz	44
SRR11836410bin.79.gz	51
SRR11836410bin.7.gz	85
SRR11836410bin.80.gz	162
SRR11836410bin.81.gz	76
SRR11836410bin.82.gz	79
SRR11836410bin.8.gz	62
SRR11836410bin.9.gz	144
SRR11836411bin.10.gz	84
SRR11836411bin.11.gz	51
SRR11836411bin.12.gz	42
SRR11836411bin.13.gz	151
SRR11836411bin.14.gz	51
SRR11836411bin.15.gz	78
SRR11836411bin.16.gz	135
SRR11836411bin.17.gz	81
SRR11836411bin.18.gz	179
SRR11836411bin.19.gz	82
SRR11836411bin.1.gz	223
SRR11836411bin.20.gz	128
SRR11836411bin.21.gz	69
SRR11836411bin.23.gz	232
SRR11836411bin.24.gz	77
SRR11836411bin.25.gz	230
SRR11836411bin.27.gz	130
SRR11836411bin.28.gz	50
SRR11836411bin.2.gz	163
SRR11836411bin.32.gz	187
SRR11836411bin.33.gz	112
SRR11836411bin.36.gz	75
SRR11836411bin.37.gz	194
SRR11836411bin.39.gz	97
SRR11836411bin.40.gz	107
SRR11836411bin.41.gz	91
SRR11836411bin.42.gz	114
SRR11836411bin.43.gz	73
SRR11836411bin.44.gz	67
SRR11836411bin.45.gz	31
SRR11836411bin.46.gz	67
SRR11836411bin.47.gz	33
SRR11836411bin.48.gz	133
SRR11836411bin.49.gz	82
SRR11836411bin.4.gz	68
SRR11836411bin.50.gz	166
SRR11836411bin.51.gz	15
SRR11836411bin.52.gz	262
SRR11836411bin.53.gz	91
SRR11836411bin.54.gz	85
SRR11836411bin.55.gz	97
SRR11836411bin.56.gz	172
SRR11836411bin.57.gz	208
SRR11836411bin.58.gz	118
SRR11836411bin.5.gz	65
SRR11836411bin.60.gz	152
SRR11836411bin.61.gz	121
SRR11836411bin.62.gz	39
SRR11836411bin.63.gz	21
SRR11836411bin.64.gz	23
SRR11836411bin.66.gz	220
SRR11836411bin.67.gz	156
SRR11836411bin.6.gz	54
SRR11836411bin.7.gz	179
SRR11836411bin.8.gz	78
SRR11836411bin.9.gz	212
SRR11836412bin.10.gz	71
SRR11836412bin.12.gz	126
SRR11836412bin.13.gz	58
SRR11836412bin.14.gz	47
SRR11836412bin.15.gz	68
SRR11836412bin.16.gz	171
SRR11836412bin.17.gz	84
SRR11836412bin.18.gz	39
SRR11836412bin.1.gz	219
SRR11836412bin.2.gz	56
SRR11836412bin.4.gz	83
SRR11836412bin.5.gz	159
SRR11836412bin.6.gz	253
SRR11836412bin.7.gz	86
SRR11836412bin.8.gz	33
SRR11836412bin.9.gz	72
SRR11836438bin.13.gz	130
SRR11836438bin.2.gz	88
SRR11836438bin.3.gz	54
SRR11836438bin.4.gz	33
SRR11836438bin.5.gz	43
SRR11836438bin.6.gz	47
SRR11836439bin.10.gz	28
SRR11836439bin.12.gz	89
SRR11836439bin.13.gz	70
SRR11836439bin.16.gz	186
SRR11836439bin.1.gz	99
SRR11836439bin.3.gz	57
SRR11836439bin.6.gz	81
SRR11836440bin.10.gz	50
SRR11836440bin.11.gz	169
SRR11836440bin.12.gz	185
SRR11836440bin.13.gz	104
SRR11836440bin.14.gz	191
SRR11836440bin.15.gz	116
SRR11836440bin.17.gz	129
SRR11836440bin.18.gz	88
SRR11836440bin.19.gz	33
SRR11836440bin.1.gz	98
SRR11836440bin.20.gz	84
SRR11836440bin.21.gz	119
SRR11836440bin.22.gz	155
SRR11836440bin.24.gz	64
SRR11836440bin.25.gz	113
SRR11836440bin.28.gz	103
SRR11836440bin.29.gz	97
SRR11836440bin.30.gz	60
SRR11836440bin.31.gz	147
SRR11836440bin.32.gz	106
SRR11836440bin.33.gz	108
SRR11836440bin.34.gz	89
SRR11836440bin.36.gz	79
SRR11836440bin.37.gz	78
SRR11836440bin.38.gz	43
SRR11836440bin.39.gz	96
SRR11836440bin.40.gz	113
SRR11836440bin.41.gz	131
SRR11836440bin.42.gz	109
SRR11836440bin.43.gz	83
SRR11836440bin.44.gz	85
SRR11836440bin.46.gz	71
SRR11836440bin.47.gz	59
SRR11836440bin.48.gz	35
SRR11836440bin.49.gz	170
SRR11836440bin.4.gz	42
SRR11836440bin.50.gz	84
SRR11836440bin.53.gz	39
SRR11836440bin.55.gz	134
SRR11836440bin.56.gz	70
SRR11836440bin.57.gz	52
SRR11836440bin.58.gz	34
SRR11836440bin.59.gz	47
SRR11836440bin.60.gz	129
SRR11836440bin.61.gz	68
SRR11836440bin.62.gz	107
SRR11836440bin.63.gz	226
SRR11836440bin.64.gz	74
SRR11836440bin.65.gz	71
SRR11836440bin.67.gz	116
SRR11836440bin.68.gz	171
SRR11836440bin.69.gz	135
SRR11836440bin.6.gz	44
SRR11836440bin.70.gz	96
SRR11836440bin.71.gz	112
SRR11836440bin.72.gz	52
SRR11836440bin.74.gz	109
SRR11836440bin.75.gz	111
SRR11836440bin.76.gz	55
SRR11836440bin.7.gz	93
SRR11836440bin.8.gz	99
SRR11836440bin.9.gz	81
SRR11836447bin.12.gz	53
SRR11836447bin.13.gz	120
SRR11836447bin.14.gz	91
SRR11836447bin.16.gz	87
SRR11836447bin.17.gz	79
SRR11836447bin.1.gz	54
SRR11836447bin.4.gz	68
SRR11836447bin.5.gz	89
SRR11836447bin.6.gz	37
SRR11836447bin.7.gz	67
SRR11836514bin.10.gz	114
SRR11836514bin.2.gz	78
SRR11836514bin.3.gz	77
SRR11836514bin.4.gz	96
SRR11836514bin.8.gz	120
SRR11836514bin.9.gz	126
SRR11836545bin.10.gz	55
SRR11836545bin.11.gz	106
SRR11836545bin.13.gz	70
SRR11836545bin.14.gz	90
SRR11836545bin.15.gz	100
SRR11836545bin.16.gz	70
SRR11836545bin.17.gz	43
SRR11836545bin.18.gz	99
SRR11836545bin.19.gz	48
SRR11836545bin.2.gz	48
SRR11836545bin.6.gz	78
SRR11836545bin.7.gz	33
SRR11836545bin.9.gz	55
SRR11836565bin.10.gz	70
SRR11836565bin.11.gz	40
SRR11836565bin.12.gz	47
SRR11836565bin.13.gz	50
SRR11836565bin.14.gz	45
SRR11836565bin.15.gz	60
SRR11836565bin.16.gz	106
SRR11836565bin.17.gz	87
SRR11836565bin.18.gz	27
SRR11836565bin.19.gz	89
SRR11836565bin.2.gz	72
SRR11836565bin.4.gz	209
SRR11836565bin.5.gz	117
SRR11836565bin.7.gz	48
SRR11836565bin.8.gz	118
SRR11836565bin.9.gz	21
SRR11842108bin.11.gz	93
SRR11842108bin.12.gz	52
SRR11842108bin.17.gz	82
SRR11842108bin.18.gz	100
SRR11842108bin.1.gz	67
SRR11842108bin.2.gz	100
SRR11842108bin.3.gz	49
SRR11842108bin.6.gz	94
SRR11842108bin.7.gz	17
SRR11842108bin.9.gz	47
SRR11842679bin.11.gz	94
SRR11842679bin.12.gz	100
SRR11842679bin.13.gz	96
SRR11842679bin.14.gz	69
SRR11842679bin.15.gz	55
SRR11842679bin.16.gz	84
SRR11842679bin.17.gz	196
SRR11842679bin.1.gz	150
SRR11842679bin.20.gz	136
SRR11842679bin.22.gz	48
SRR11842679bin.23.gz	48
SRR11842679bin.24.gz	90
SRR11842679bin.26.gz	101
SRR11842679bin.27.gz	62
SRR11842679bin.28.gz	58
SRR11842679bin.29.gz	207
SRR11842679bin.2.gz	100
SRR11842679bin.30.gz	58
SRR11842679bin.32.gz	69
SRR11842679bin.33.gz	60
SRR11842679bin.4.gz	71
SRR11842679bin.5.gz	101
SRR11842679bin.6.gz	247
SRR11842679bin.7.gz	73
SRR11842679bin.8.gz	43
SRR11842679bin.9.gz	48
SRR11842680bin.10.gz	60
SRR11842680bin.11.gz	156
SRR11842680bin.12.gz	154
SRR11842680bin.13.gz	104
SRR11842680bin.14.gz	141
SRR11842680bin.15.gz	116
SRR11842680bin.16.gz	206
SRR11842680bin.17.gz	48
SRR11842680bin.18.gz	157
SRR11842680bin.19.gz	59
SRR11842680bin.1.gz	24
SRR11842680bin.20.gz	61
SRR11842680bin.21.gz	111
SRR11842680bin.22.gz	56
SRR11842680bin.23.gz	123
SRR11842680bin.24.gz	134
SRR11842680bin.25.gz	297
SRR11842680bin.26.gz	133
SRR11842680bin.27.gz	215
SRR11842680bin.28.gz	91
SRR11842680bin.29.gz	50
SRR11842680bin.2.gz	80
SRR11842680bin.30.gz	40
SRR11842680bin.31.gz	102
SRR11842680bin.32.gz	86
SRR11842680bin.33.gz	125
SRR11842680bin.34.gz	63
SRR11842680bin.35.gz	188
SRR11842680bin.36.gz	148
SRR11842680bin.37.gz	72
SRR11842680bin.38.gz	46
SRR11842680bin.39.gz	47
SRR11842680bin.3.gz	133
SRR11842680bin.40.gz	59
SRR11842680bin.41.gz	72
SRR11842680bin.42.gz	86
SRR11842680bin.43.gz	34
SRR11842680bin.44.gz	159
SRR11842680bin.45.gz	127
SRR11842680bin.46.gz	82
SRR11842680bin.47.gz	92
SRR11842680bin.48.gz	116
SRR11842680bin.49.gz	55
SRR11842680bin.4.gz	58
SRR11842680bin.50.gz	105
SRR11842680bin.51.gz	140
SRR11842680bin.52.gz	81
SRR11842680bin.53.gz	241
SRR11842680bin.54.gz	76
SRR11842680bin.55.gz	117
SRR11842680bin.56.gz	112
SRR11842680bin.57.gz	44
SRR11842680bin.58.gz	42
SRR11842680bin.59.gz	100
SRR11842680bin.5.gz	44
SRR11842680bin.61.gz	71
SRR11842680bin.63.gz	76
SRR11842680bin.64.gz	84
SRR11842680bin.65.gz	53
SRR11842680bin.66.gz	186
SRR11842680bin.68.gz	135
SRR11842680bin.69.gz	34
SRR11842680bin.6.gz	185
SRR11842680bin.71.gz	75
SRR11842680bin.72.gz	78
SRR11842680bin.73.gz	79
SRR11842680bin.74.gz	213
SRR11842680bin.75.gz	84
SRR11842680bin.76.gz	94
SRR11842680bin.77.gz	71
SRR11842680bin.78.gz	117
SRR11842680bin.79.gz	69
SRR11842680bin.7.gz	110
SRR11842680bin.80.gz	213
SRR11842680bin.81.gz	113
SRR11842680bin.82.gz	237
SRR11842680bin.83.gz	86
SRR11842680bin.84.gz	51
SRR11842680bin.85.gz	114
SRR11842680bin.86.gz	35
SRR11842680bin.87.gz	107
SRR11842680bin.89.gz	88
SRR11842680bin.8.gz	61
SRR11842680bin.90.gz	69
SRR11842680bin.91.gz	84
SRR11842680bin.9.gz	254
SRR1185960rbin.1.gz	53
SRR1185960rbin.3.gz	70
SRR1185960rbin.4.gz	103
SRR1185960rbin.5.gz	60
SRR12060211bin.7.gz	56
SRR12060215bin.5.gz	55
SRR12060217bin.7.gz	211
SRR12060217bin.9.gz	80
SRR12060218bin.12.gz	40
SRR12060218bin.13.gz	21
SRR12060219bin.10.gz	75
